"","Date","Amazon","Echo","Kindle","Order","Register","Error","Sucks","Recall"
"1589","2011-02-05",84,46,57,63,72,15,25,38
"1590","2011-02-06",89,47,69,61,39,28,0,47
"1591","2011-02-07",81,64,58,61,51,35,0,23
"1592","2011-02-08",80,72,60,79,45,18,20,15
"1593","2011-02-09",77,62,61,63,13,18,0,0
"1594","2011-02-10",76,61,59,75,33,36,41,0
"1595","2011-02-11",75,59,57,72,35,31,42,41
"1596","2011-02-12",81,46,65,59,32,67,0,59
"1597","2011-02-13",85,47,75,72,56,80,0,19
"1598","2011-02-14",75,56,63,62,33,36,100,23
"1599","2011-02-15",74,56,62,76,19,17,19,45
"1600","2011-02-16",76,55,61,70,51,52,20,46
"1601","2011-02-17",75,56,59,61,13,36,20,39
"1602","2011-02-18",75,55,57,62,34,13,0,17
"1603","2011-02-19",81,48,65,56,64,44,0,48
"1604","2011-02-20",85,46,65,53,40,58,0,19
"1605","2011-02-21",79,57,61,73,58,65,20,0
"1606","2011-02-22",77,56,62,63,45,29,0,38
"1607","2011-02-23",77,55,52,64,26,71,20,15
"1608","2011-02-24",73,54,56,69,26,36,0,23
"1609","2011-02-25",74,53,55,67,40,37,0,48
"1610","2011-02-26",80,46,59,62,79,36,0,0
"1611","2011-02-27",85,43,65,66,55,43,24,94
"1612","2011-02-28",77,53,55,72,82,35,19,15
"1613","2011-03-01",76,54,53,67,83,35,19,0
"1614","2011-03-02",75,57,54,71,58,47,60,15
"1615","2011-03-03",75,55,56,70,39,60,20,24
"1616","2011-03-04",73,54,53,100,48,38,21,16
"1617","2011-03-05",81,47,59,85,65,52,25,58
"1618","2011-03-06",86,47,63,59,97,52,25,29
"1619","2011-03-07",77,58,53,78,52,36,40,39
"1620","2011-03-08",76,54,54,69,53,42,0,32
"1621","2011-03-09",75,57,49,65,19,41,79,38
"1622","2011-03-10",73,57,54,81,26,35,40,23
"1623","2011-03-11",68,53,52,55,26,42,60,16
"1624","2011-03-12",65,43,48,52,57,52,25,20
"1625","2011-03-13",70,40,52,63,79,29,0,58
"1626","2011-03-14",66,52,44,68,47,31,21,16
"1627","2011-03-15",70,53,50,67,58,12,0,31
"1628","2011-03-16",73,55,52,65,19,29,19,15
"1629","2011-03-17",71,54,49,77,39,36,40,31
"1630","2011-03-18",71,52,45,59,34,37,0,49
"1631","2011-03-19",75,44,49,56,24,44,0,19
"1632","2011-03-20",81,44,56,59,24,43,0,38
"1633","2011-03-21",76,58,50,65,32,29,59,15
"1634","2011-03-22",80,55,53,54,19,76,39,46
"1635","2011-03-23",78,55,54,85,32,41,0,15
"1636","2011-03-24",75,81,49,57,26,47,39,31
"1637","2011-03-25",74,100,51,42,41,100,0,16
"1638","2011-03-26",81,57,57,53,40,44,25,29
"1639","2011-03-27",84,51,57,80,16,50,0,19
"1640","2011-03-28",79,62,54,51,31,35,38,0
"1641","2011-03-29",80,56,54,62,69,23,20,15
"1642","2011-03-30",79,58,48,84,38,88,20,15
"1643","2011-03-31",78,55,45,45,32,59,20,0
"1644","2011-04-01",82,89,59,41,53,47,43,0
"1645","2011-04-02",84,75,66,38,13,0,51,0
"1646","2011-04-03",93,73,68,58,50,68,75,63
"1647","2011-04-04",85,91,64,23,10,87,20,25
"1648","2011-04-05",84,94,58,46,30,22,30,0
"1649","2011-04-06",81,91,56,49,20,66,20,77
"1650","2011-04-07",80,93,49,24,52,45,20,0
"1651","2011-04-08",78,91,50,50,87,24,43,0
"1652","2011-04-09",81,79,65,64,39,29,78,33
"1653","2011-04-10",86,74,69,30,26,56,25,32
"1654","2011-04-11",84,95,53,67,20,65,30,0
"1655","2011-04-12",83,92,59,64,40,22,0,25
"1656","2011-04-13",82,93,62,18,20,55,40,0
"1657","2011-04-14",80,95,59,34,31,56,0,78
"1658","2011-04-15",79,91,62,44,11,35,32,27
"1659","2011-04-16",85,72,67,37,13,14,25,65
"1660","2011-04-17",89,74,65,64,52,28,26,0
"1661","2011-04-18",84,93,59,57,41,44,41,0
"1662","2011-04-19",82,94,67,82,42,11,21,52
"1663","2011-04-20",79,89,69,52,0,92,32,0
"1664","2011-04-21",80,90,75,39,45,85,22,28
"1665","2011-04-22",81,82,62,43,62,67,49,0
"1666","2011-04-23",83,76,73,48,41,30,27,35
"1667","2011-04-24",86,74,69,69,70,30,83,35
"1668","2011-04-25",86,79,84,51,22,61,0,56
"1669","2011-04-26",85,96,66,55,20,43,40,25
"1670","2011-04-27",84,93,62,50,50,33,100,25
"1671","2011-04-28",80,90,61,47,51,11,50,26
"1672","2011-04-29",73,82,55,41,43,23,21,27
"1673","2011-04-30",82,80,57,34,26,14,0,33
"1674","2011-05-01",89,80,77,85,13,14,51,32
"1675","2011-05-02",82,85,66,53,20,55,20,51
"1676","2011-05-03",84,94,81,70,40,44,20,25
"1677","2011-05-04",83,92,82,73,60,11,0,25
"1678","2011-05-05",82,98,69,57,61,44,20,26
"1679","2011-05-06",80,94,81,59,22,23,0,0
"1680","2011-05-07",86,84,80,42,77,28,26,32
"1681","2011-05-08",93,78,100,68,39,42,26,97
"1682","2011-05-09",86,97,65,67,50,44,20,0
"1683","2011-05-10",85,91,69,75,100,11,40,25
"1684","2011-05-11",84,95,61,52,40,65,79,50
"1685","2011-05-12",84,97,67,47,41,77,20,0
"1686","2011-05-13",83,94,59,40,53,57,21,53
"1687","2011-05-14",89,76,63,48,63,14,50,0
"1688","2011-05-15",97,82,88,72,37,80,24,31
"1689","2011-05-16",87,100,57,49,49,0,39,25
"1690","2011-05-17",88,93,63,43,50,44,20,25
"1691","2011-05-18",85,92,55,64,20,54,20,0
"1692","2011-05-19",84,91,64,69,30,100,41,26
"1693","2011-05-20",83,88,68,56,42,35,53,0
"1694","2011-05-21",87,74,77,45,13,42,38,0
"1695","2011-05-22",95,75,66,69,12,69,0,63
"1696","2011-05-23",90,93,72,63,39,54,39,0
"1697","2011-05-24",88,92,68,43,10,43,20,0
"1698","2011-05-25",85,98,67,49,40,43,0,50
"1699","2011-05-26",86,95,71,50,30,22,0,25
"1700","2011-05-27",84,92,67,58,53,23,0,0
"1701","2011-05-28",89,81,71,45,52,42,51,33
"1702","2011-05-29",93,80,81,42,13,43,65,33
"1703","2011-05-30",88,85,75,31,43,23,21,27
"1704","2011-05-31",87,88,66,60,20,65,20,25
"1705","2011-06-01",86,93,63,71,40,77,50,0
"1706","2011-06-02",84,89,65,49,32,23,21,27
"1707","2011-06-03",84,92,62,44,22,82,22,27
"1708","2011-06-04",88,77,71,76,13,29,26,33
"1709","2011-06-05",98,80,82,62,13,27,0,64
"1710","2011-06-06",85,93,65,49,79,87,20,50
"1711","2011-06-07",87,92,68,72,29,42,0,0
"1712","2011-06-08",87,90,65,61,40,54,20,50
"1713","2011-06-09",88,93,64,61,20,43,39,0
"1714","2011-06-10",88,90,73,46,11,46,0,0
"1715","2011-06-11",93,78,71,45,51,0,38,33
"1716","2011-06-12",98,77,81,52,39,42,51,32
"1717","2011-06-13",90,87,72,73,40,33,40,25
"1718","2011-06-14",88,90,70,66,39,32,19,0
"1719","2011-06-15",88,93,61,60,20,43,20,25
"1720","2011-06-16",86,89,70,64,29,32,20,100
"1721","2011-06-17",85,90,67,52,21,57,21,0
"1722","2011-06-18",93,79,83,67,38,0,0,0
"1723","2011-06-19",100,78,96,59,13,28,25,32
"1724","2011-06-20",89,96,74,45,39,42,19,0
"1725","2011-06-21",86,96,59,88,20,43,39,49
"1726","2011-06-22",87,89,66,78,20,32,20,0
"1727","2011-06-23",89,84,70,54,83,34,0,26
"1728","2011-06-24",86,86,67,44,43,58,21,0
"1729","2011-06-25",92,75,68,100,64,56,25,0
"1730","2011-06-26",97,78,76,68,53,57,26,33
"1731","2011-06-27",88,95,62,49,10,75,59,50
"1732","2011-06-28",87,87,66,75,20,32,20,50
"1733","2011-06-29",88,90,66,44,10,22,50,50
"1734","2011-06-30",88,92,58,59,20,44,0,0
"1735","2011-07-01",73,64,12,65,60,42,42,21
"1736","2011-07-02",77,55,13,43,58,63,25,75
"1737","2011-07-03",82,54,13,68,43,25,38,100
"1738","2011-07-04",74,64,13,48,47,31,0,41
"1739","2011-07-05",74,64,12,42,34,20,39,59
"1740","2011-07-06",75,67,13,52,22,49,49,39
"1741","2011-07-07",76,68,11,60,69,50,20,20
"1742","2011-07-08",76,65,13,58,0,0,20,41
"1743","2011-07-09",79,57,14,73,15,50,0,38
"1744","2011-07-10",86,56,15,54,44,100,0,25
"1745","2011-07-11",77,66,13,46,67,19,29,58
"1746","2011-07-12",78,67,14,55,34,29,19,19
"1747","2011-07-13",78,65,12,56,45,29,0,58
"1748","2011-07-14",75,66,14,44,69,20,50,30
"1749","2011-07-15",75,64,13,58,36,21,62,42
"1750","2011-07-16",81,57,14,71,29,13,25,25
"1751","2011-07-17",89,54,16,65,58,37,37,50
"1752","2011-07-18",80,65,13,77,11,39,19,38
"1753","2011-07-19",78,64,13,58,45,29,57,57
"1754","2011-07-20",79,68,15,72,11,39,0,39
"1755","2011-07-21",77,64,11,81,11,68,19,19
"1756","2011-07-22",77,63,13,76,71,10,20,0
"1757","2011-07-23",83,55,14,52,42,12,97,36
"1758","2011-07-24",89,53,13,82,57,49,73,25
"1759","2011-07-25",82,63,14,64,22,57,38,57
"1760","2011-07-26",82,64,16,51,45,19,39,29
"1761","2011-07-27",80,66,15,65,44,29,39,39
"1762","2011-07-28",79,63,14,75,34,49,0,20
"1763","2011-07-29",78,60,15,82,60,62,0,61
"1764","2011-07-30",82,55,16,70,43,75,37,62
"1765","2011-07-31",90,51,17,63,14,62,50,49
"1766","2011-08-01",81,63,16,73,23,58,20,39
"1767","2011-08-02",81,63,16,83,11,29,20,20
"1768","2011-08-03",81,62,15,56,56,67,19,19
"1769","2011-08-04",79,65,18,79,77,10,38,29
"1770","2011-08-05",78,60,15,81,36,60,41,20
"1771","2011-08-06",83,52,17,59,28,60,36,36
"1772","2011-08-07",93,51,16,64,28,24,48,47
"1773","2011-08-08",83,66,15,64,11,19,37,19
"1774","2011-08-09",79,100,15,46,65,28,38,37
"1775","2011-08-10",81,81,18,58,55,48,0,47
"1776","2011-08-11",78,65,16,64,11,67,19,57
"1777","2011-08-12",79,65,16,59,36,41,20,20
"1778","2011-08-13",84,55,19,62,56,98,24,49
"1779","2011-08-14",89,52,20,81,56,85,24,97
"1780","2011-08-15",87,62,16,80,23,20,80,49
"1781","2011-08-16",83,63,16,77,78,48,48,19
"1782","2011-08-17",82,63,17,78,11,19,48,58
"1783","2011-08-18",80,74,16,68,11,38,19,19
"1784","2011-08-19",79,66,16,66,46,20,78,20
"1785","2011-08-20",84,63,17,67,14,24,36,24
"1786","2011-08-21",91,60,17,98,55,59,24,23
"1787","2011-08-22",86,65,15,86,21,28,55,18
"1788","2011-08-23",85,63,17,92,53,37,37,18
"1789","2011-08-24",83,61,13,86,32,19,19,37
"1790","2011-08-25",80,63,15,72,43,28,37,28
"1791","2011-08-26",80,62,14,82,11,39,29,58
"1792","2011-08-27",84,51,17,46,27,34,0,23
"1793","2011-08-28",88,54,16,71,40,23,23,45
"1794","2011-08-29",83,60,15,83,11,74,0,37
"1795","2011-08-30",85,65,18,100,21,46,37,37
"1796","2011-08-31",84,68,17,59,43,37,19,37
"1797","2011-09-01",81,65,16,83,32,47,19,28
"1798","2011-09-02",80,63,16,81,79,49,39,19
"1799","2011-09-03",85,53,20,71,53,68,45,0
"1800","2011-09-04",91,53,15,79,26,33,22,34
"1801","2011-09-05",87,60,19,63,42,27,18,18
"1802","2011-09-06",83,60,16,67,21,36,18,53
"1803","2011-09-07",84,60,15,62,52,53,18,0
"1804","2011-09-08",81,59,16,81,52,27,36,18
"1805","2011-09-09",79,59,16,79,76,0,37,28
"1806","2011-09-10",82,51,16,69,64,11,100,22
"1807","2011-09-11",87,49,18,59,25,11,21,64
"1808","2011-09-12",82,63,15,79,62,26,27,17
"1809","2011-09-13",80,57,16,71,92,43,26,17
"1810","2011-09-14",83,60,16,68,20,26,35,26
"1811","2011-09-15",82,60,13,84,62,36,18,18
"1812","2011-09-16",80,60,16,70,55,57,28,56
"1813","2011-09-17",86,46,16,72,64,33,0,44
"1814","2011-09-18",90,49,17,81,100,22,54,43
"1815","2011-09-19",84,64,17,56,30,53,53,26
"1816","2011-09-20",82,60,15,62,30,61,0,35
"1817","2011-09-21",81,57,14,62,50,53,35,17
"1818","2011-09-22",79,59,14,77,51,36,36,36
"1819","2011-09-23",78,62,13,60,33,28,56,0
"1820","2011-09-24",83,54,17,91,51,22,44,22
"1821","2011-09-25",90,53,19,70,37,32,43,43
"1822","2011-09-26",84,64,18,76,50,35,52,17
"1823","2011-09-27",84,63,19,73,81,35,43,17
"1824","2011-09-28",100,61,100,100,41,78,35,35
"1825","2011-09-29",96,62,83,81,62,36,18,27
"1826","2011-09-30",85,61,46,61,43,37,19,56
"1827","2011-10-01",59,77,33,53,9,39,25,19
"1828","2011-10-02",62,73,34,64,6,31,25,0
"1829","2011-10-03",57,94,28,63,6,16,0,30
"1830","2011-10-04",56,90,24,69,6,25,40,29
"1831","2011-10-05",56,89,23,65,10,31,20,15
"1832","2011-10-06",54,91,21,66,11,34,41,15
"1833","2011-10-07",54,87,22,58,8,29,63,0
"1834","2011-10-08",58,73,23,48,6,15,0,54
"1835","2011-10-09",61,73,25,56,7,22,73,0
"1836","2011-10-10",58,100,22,70,12,19,40,15
"1837","2011-10-11",54,91,19,79,4,35,28,14
"1838","2011-10-12",55,89,17,61,9,45,79,14
"1839","2011-10-13",54,94,19,54,6,34,100,59
"1840","2011-10-14",54,86,18,55,5,32,21,30
"1841","2011-10-15",57,70,18,55,4,49,25,36
"1842","2011-10-16",61,73,22,69,18,30,24,35
"1843","2011-10-17",57,89,20,61,9,54,0,43
"1844","2011-10-18",57,91,22,59,6,40,30,29
"1845","2011-10-19",56,92,20,57,7,18,50,14
"1846","2011-10-20",55,86,20,62,6,25,40,30
"1847","2011-10-21",55,83,20,58,12,52,21,0
"1848","2011-10-22",58,69,22,63,11,34,25,18
"1849","2011-10-23",62,74,23,65,7,33,24,17
"1850","2011-10-24",58,92,22,72,4,33,29,0
"1851","2011-10-25",58,91,23,91,4,21,20,14
"1852","2011-10-26",59,86,24,63,4,55,20,0
"1853","2011-10-27",57,87,21,72,6,49,60,0
"1854","2011-10-28",55,82,20,58,2,32,52,0
"1855","2011-10-29",59,69,23,43,7,11,62,18
"1856","2011-10-30",64,73,24,72,2,33,24,0
"1857","2011-10-31",57,89,20,68,8,47,30,44
"1858","2011-11-01",60,86,22,61,3,22,41,0
"1859","2011-11-02",60,93,21,64,10,52,60,29
"1860","2011-11-03",60,91,23,73,4,43,20,0
"1861","2011-11-04",58,89,23,75,6,35,41,45
"1862","2011-11-05",62,71,26,59,7,30,24,18
"1863","2011-11-06",68,74,28,66,3,33,71,0
"1864","2011-11-07",65,89,23,73,4,37,20,44
"1865","2011-11-08",63,87,24,97,13,39,49,14
"1866","2011-11-09",62,88,24,69,1,21,59,0
"1867","2011-11-10",62,84,26,63,7,30,69,29
"1868","2011-11-11",62,83,27,68,8,28,41,0
"1869","2011-11-12",68,69,27,65,4,33,0,18
"1870","2011-11-13",75,68,29,65,5,32,24,17
"1871","2011-11-14",69,89,30,62,9,51,39,57
"1872","2011-11-15",70,84,36,72,6,30,78,57
"1873","2011-11-16",68,84,32,66,6,33,39,28
"1874","2011-11-17",66,90,33,49,6,33,29,14
"1875","2011-11-18",67,82,33,56,11,22,41,15
"1876","2011-11-19",73,72,36,54,7,58,23,35
"1877","2011-11-20",82,72,37,51,10,22,23,51
"1878","2011-11-21",77,87,36,86,11,65,19,14
"1879","2011-11-22",74,90,35,63,13,35,38,70
"1880","2011-11-23",75,82,36,59,6,36,40,14
"1881","2011-11-24",77,83,38,61,11,32,0,30
"1882","2011-11-25",96,82,46,80,17,52,32,31
"1883","2011-11-26",89,68,41,59,11,36,24,52
"1884","2011-11-27",95,74,40,88,10,54,93,50
"1885","2011-11-28",100,90,42,70,7,75,38,56
"1886","2011-11-29",85,90,36,90,4,29,75,0
"1887","2011-11-30",83,94,32,75,4,18,29,42
"1888","2011-12-01",82,90,33,69,12,36,39,0
"1889","2011-12-02",81,84,32,67,8,22,41,15
"1890","2011-12-03",88,70,37,100,12,40,47,0
"1891","2011-12-04",98,76,38,70,7,42,23,17
"1892","2011-12-05",90,88,33,73,13,27,29,0
"1893","2011-12-06",87,88,34,83,7,35,48,28
"1894","2011-12-07",87,84,33,66,14,29,38,28
"1895","2011-12-08",86,87,32,76,9,34,30,14
"1896","2011-12-09",84,84,33,83,11,31,20,15
"1897","2011-12-10",91,72,36,70,2,43,23,17
"1898","2011-12-11",100,70,38,69,7,28,23,67
"1899","2011-12-12",96,88,35,95,13,43,28,41
"1900","2011-12-13",92,88,34,94,11,26,38,56
"1901","2011-12-14",91,84,35,74,11,27,29,57
"1902","2011-12-15",90,83,34,97,6,48,30,14
"1903","2011-12-16",89,80,35,84,8,35,31,30
"1904","2011-12-17",94,66,40,77,12,37,48,0
"1905","2011-12-18",98,67,41,88,14,47,35,17
"1906","2011-12-19",90,83,39,79,10,33,49,42
"1907","2011-12-20",83,79,34,66,14,27,58,14
"1908","2011-12-21",78,78,35,88,9,28,30,59
"1909","2011-12-22",73,78,35,81,11,38,21,60
"1910","2011-12-23",69,69,37,71,13,31,45,32
"1911","2011-12-24",67,61,44,79,18,41,80,19
"1912","2011-12-25",88,62,100,68,100,100,99,0
"1913","2011-12-26",92,69,82,85,47,60,23,100
"1914","2011-12-27",86,78,63,78,18,44,31,30
"1915","2011-12-28",82,83,53,71,29,41,51,15
"1916","2011-12-29",79,80,46,72,9,38,62,30
"1917","2011-12-30",77,75,47,63,16,34,44,32
"1918","2011-12-31",72,70,42,65,15,51,51,19
"1919","2012-01-01",99,49,100,60,100,75,60,70
"1920","2012-01-02",100,56,96,68,39,68,46,27
"1921","2012-01-03",96,59,86,76,24,81,72,100
"1922","2012-01-04",94,57,80,57,30,36,43,0
"1923","2012-01-05",91,57,73,53,48,54,71,12
"1924","2012-01-06",89,55,76,100,31,47,0,0
"1925","2012-01-07",96,49,77,56,36,86,85,0
"1926","2012-01-08",97,50,84,65,82,61,49,43
"1927","2012-01-09",89,60,68,65,52,17,83,36
"1928","2012-01-10",86,57,68,70,35,35,82,24
"1929","2012-01-11",87,58,64,63,29,26,41,0
"1930","2012-01-12",84,59,60,38,30,35,70,24
"1931","2012-01-13",82,54,59,49,30,81,57,25
"1932","2012-01-14",91,46,71,68,29,53,33,15
"1933","2012-01-15",95,48,69,73,14,52,33,29
"1934","2012-01-16",85,58,61,51,29,43,41,12
"1935","2012-01-17",82,59,56,53,29,77,41,24
"1936","2012-01-18",84,57,54,58,51,26,41,23
"1937","2012-01-19",81,58,57,51,40,17,55,24
"1938","2012-01-20",80,59,57,53,12,54,43,50
"1939","2012-01-21",89,49,62,59,42,72,0,14
"1940","2012-01-22",94,48,68,59,27,72,48,14
"1941","2012-01-23",82,58,56,70,29,8,95,12
"1942","2012-01-24",83,57,55,82,40,52,68,12
"1943","2012-01-25",81,58,52,51,34,35,96,0
"1944","2012-01-26",79,59,49,57,23,53,55,48
"1945","2012-01-27",79,58,50,39,18,63,57,13
"1946","2012-01-28",85,49,62,59,21,52,33,29
"1947","2012-01-29",93,49,65,65,41,72,33,28
"1948","2012-01-30",81,61,57,50,39,59,27,35
"1949","2012-01-31",80,61,55,57,45,42,40,58
"1950","2012-02-01",80,59,51,74,39,42,53,23
"1951","2012-02-02",78,57,48,54,23,17,41,35
"1952","2012-02-03",78,56,48,71,24,53,71,12
"1953","2012-02-04",85,49,55,66,48,51,65,28
"1954","2012-02-05",90,48,59,52,20,40,32,0
"1955","2012-02-06",78,58,46,69,40,17,54,23
"1956","2012-02-07",80,58,48,70,34,100,53,46
"1957","2012-02-08",80,57,48,67,51,51,41,0
"1958","2012-02-09",78,57,46,54,11,84,27,24
"1959","2012-02-10",77,56,50,52,41,53,56,12
"1960","2012-02-11",85,47,59,56,27,10,65,0
"1961","2012-02-12",84,47,56,71,32,49,0,14
"1962","2012-02-13",77,59,46,39,55,25,53,23
"1963","2012-02-14",76,56,46,44,23,92,80,47
"1964","2012-02-15",77,56,48,31,34,51,54,0
"1965","2012-02-16",75,57,46,64,28,77,41,24
"1966","2012-02-17",77,56,50,65,30,53,28,49
"1967","2012-02-18",81,48,53,38,55,41,65,0
"1968","2012-02-19",86,47,55,51,48,42,32,29
"1969","2012-02-20",81,59,51,54,41,96,98,24
"1970","2012-02-21",78,62,49,55,23,43,68,24
"1971","2012-02-22",77,62,49,52,23,67,27,0
"1972","2012-02-23",77,59,46,56,34,34,54,24
"1973","2012-02-24",74,58,45,44,23,17,55,12
"1974","2012-02-25",82,52,53,69,34,31,0,0
"1975","2012-02-26",87,48,53,65,33,50,0,42
"1976","2012-02-27",77,59,42,55,17,58,66,23
"1977","2012-02-28",78,64,44,51,39,41,40,23
"1978","2012-02-29",78,62,45,59,22,67,53,12
"1979","2012-03-01",78,62,44,77,18,44,70,37
"1980","2012-03-02",78,60,44,83,25,64,29,25
"1981","2012-03-03",85,49,48,57,35,95,100,29
"1982","2012-03-04",92,49,52,83,48,52,33,0
"1983","2012-03-05",82,61,44,88,35,77,68,12
"1984","2012-03-06",79,58,42,83,39,50,53,12
"1985","2012-03-07",77,55,44,91,6,33,26,12
"1986","2012-03-08",78,57,44,58,34,9,41,60
"1987","2012-03-09",75,56,45,56,58,18,28,73
"1988","2012-03-10",82,47,49,64,47,61,48,14
"1989","2012-03-11",88,45,54,43,27,30,63,27
"1990","2012-03-12",79,59,44,70,28,76,53,12
"1991","2012-03-13",78,58,44,67,28,42,53,23
"1992","2012-03-14",76,58,43,40,44,17,27,12
"1993","2012-03-15",75,56,40,33,23,51,27,36
"1994","2012-03-16",75,54,44,38,24,26,84,49
"1995","2012-03-17",80,46,51,65,35,41,32,14
"1996","2012-03-18",87,48,55,65,34,50,32,28
"1997","2012-03-19",79,59,41,44,45,67,81,12
"1998","2012-03-20",79,60,43,57,22,84,67,23
"1999","2012-03-21",76,59,43,44,28,33,53,12
"2000","2012-03-22",75,90,42,43,34,26,27,47
"2001","2012-03-23",73,100,39,37,54,27,28,0
"2002","2012-03-24",77,58,50,45,21,31,98,15
"2003","2012-03-25",83,53,53,51,34,42,67,57
"2004","2012-03-26",77,60,44,68,34,51,0,47
"2005","2012-03-27",75,56,45,77,28,42,54,35
"2006","2012-03-28",76,55,49,77,46,34,54,71
"2007","2012-03-29",73,59,49,68,17,51,82,48
"2008","2012-03-30",70,53,44,66,42,45,57,12
"2009","2012-03-31",79,46,55,42,41,31,32,28
"2010","2012-04-01",95,76,85,36,64,81,0,27
"2011","2012-04-02",86,93,74,27,44,29,17,46
"2012","2012-04-03",86,95,69,36,52,54,84,17
"2013","2012-04-04",85,92,72,34,85,47,52,53
"2014","2012-04-05",84,94,72,37,69,70,18,18
"2015","2012-04-06",86,85,82,38,77,29,39,13
"2016","2012-04-07",87,80,77,25,78,64,21,22
"2017","2012-04-08",87,72,84,32,61,27,43,22
"2018","2012-04-09",84,78,80,30,41,40,0,34
"2019","2012-04-10",83,92,67,34,45,61,52,36
"2020","2012-04-11",83,91,75,42,60,46,50,22
"2021","2012-04-12",83,96,69,33,66,55,33,40
"2022","2012-04-13",82,93,72,31,73,39,35,24
"2023","2012-04-14",86,77,78,34,73,25,60,27
"2024","2012-04-15",95,80,82,29,42,70,20,34
"2025","2012-04-16",85,95,68,39,43,37,16,28
"2026","2012-04-17",83,96,66,32,47,70,33,33
"2027","2012-04-18",84,94,71,33,43,45,49,17
"2028","2012-04-19",81,97,65,36,100,29,100,68
"2029","2012-04-20",81,97,71,31,36,39,17,35
"2030","2012-04-21",88,80,82,32,57,70,40,20
"2031","2012-04-22",96,82,81,39,72,69,20,47
"2032","2012-04-23",88,96,72,42,56,37,66,45
"2033","2012-04-24",86,96,74,39,34,49,16,11
"2034","2012-04-25",83,95,70,31,35,50,33,28
"2035","2012-04-26",84,93,69,43,39,8,17,51
"2036","2012-04-27",83,89,72,32,28,35,18,24
"2037","2012-04-28",89,82,85,35,58,71,0,28
"2038","2012-04-29",98,79,95,44,80,61,20,21
"2039","2012-04-30",90,90,78,32,55,35,17,24
"2040","2012-05-01",92,88,77,41,85,68,0,31
"2041","2012-05-02",87,89,78,65,73,50,83,23
"2042","2012-05-03",87,89,72,100,30,25,0,28
"2043","2012-05-04",85,93,75,85,49,35,34,24
"2044","2012-05-05",91,75,79,94,63,30,0,34
"2045","2012-05-06",95,77,91,96,41,25,0,20
"2046","2012-05-07",91,91,80,86,30,37,0,56
"2047","2012-05-08",89,97,77,97,47,45,16,100
"2048","2012-05-09",88,95,72,76,73,49,0,56
"2049","2012-05-10",85,95,77,78,65,17,50,57
"2050","2012-05-11",81,93,80,64,50,43,17,18
"2051","2012-05-12",87,79,89,71,48,51,0,28
"2052","2012-05-13",93,73,97,74,53,61,81,34
"2053","2012-05-14",87,95,71,70,73,53,16,44
"2054","2012-05-15",87,94,73,54,46,44,0,33
"2055","2012-05-16",83,96,70,45,52,54,67,39
"2056","2012-05-17",82,99,73,43,58,64,51,23
"2057","2012-05-18",81,95,72,40,55,53,35,24
"2058","2012-05-19",86,81,80,48,65,36,20,28
"2059","2012-05-20",92,78,83,36,52,46,41,21
"2060","2012-05-21",84,95,71,39,46,32,0,44
"2061","2012-05-22",83,93,67,50,50,40,0,22
"2062","2012-05-23",81,95,72,41,52,66,50,34
"2063","2012-05-24",79,92,67,36,57,84,34,29
"2064","2012-05-25",78,93,73,37,78,61,35,48
"2065","2012-05-26",81,82,80,28,54,37,0,21
"2066","2012-05-27",87,79,83,33,61,53,42,50
"2067","2012-05-28",84,94,74,29,81,35,17,18
"2068","2012-05-29",84,94,68,43,50,28,0,16
"2069","2012-05-30",84,97,69,38,51,45,0,11
"2070","2012-05-31",83,95,71,33,38,61,33,34
"2071","2012-06-01",81,93,71,33,58,47,35,70
"2072","2012-06-02",88,82,84,42,70,26,0,28
"2073","2012-06-03",95,77,85,32,36,45,20,61
"2074","2012-06-04",83,86,69,39,63,32,32,27
"2075","2012-06-05",84,89,74,45,67,52,0,77
"2076","2012-06-06",84,90,70,40,47,41,0,72
"2077","2012-06-07",84,89,75,40,35,37,17,28
"2078","2012-06-08",84,87,75,37,49,52,0,29
"2079","2012-06-09",87,78,86,37,58,80,0,27
"2080","2012-06-10",95,77,91,39,31,50,40,27
"2081","2012-06-11",89,93,76,46,63,64,48,16
"2082","2012-06-12",89,91,77,47,54,68,0,22
"2083","2012-06-13",87,90,77,39,25,74,33,11
"2084","2012-06-14",86,96,73,39,30,42,33,23
"2085","2012-06-15",83,91,80,38,68,17,17,12
"2086","2012-06-16",92,82,95,34,80,46,0,42
"2087","2012-06-17",95,77,100,45,63,46,0,28
"2088","2012-06-18",88,95,76,45,46,52,0,38
"2089","2012-06-19",86,91,81,43,72,49,16,22
"2090","2012-06-20",85,94,77,40,68,45,49,28
"2091","2012-06-21",86,95,80,39,52,54,33,22
"2092","2012-06-22",84,94,75,33,41,56,17,12
"2093","2012-06-23",92,81,91,47,65,82,0,28
"2094","2012-06-24",100,81,99,42,53,51,0,35
"2095","2012-06-25",90,100,78,44,59,61,32,11
"2096","2012-06-26",89,95,81,43,21,73,33,33
"2097","2012-06-27",90,100,91,45,51,41,33,28
"2098","2012-06-28",84,97,78,38,31,42,50,40
"2099","2012-06-29",86,94,76,48,59,100,17,24
"2100","2012-06-30",92,83,91,53,60,57,62,28
"2101","2012-07-01",93,78,54,66,37,44,72,14
"2102","2012-07-02",83,92,47,51,60,53,29,16
"2103","2012-07-03",82,91,48,62,50,31,20,22
"2104","2012-07-04",79,94,45,68,28,28,51,17
"2105","2012-07-05",77,91,48,51,59,55,50,0
