date,Amazon,Amazon Error,Amazon Kindle,Amazon Order,Amazon Recall,Amazon Sucks,Amazon Echo,Price
3/2/13,80,18,43,75,85,50,50,273.459991
3/3/13,89,24,47,65,54,43,50,283.98999
3/4/13,78,100,53,64,20,35,60,276.040009
3/5/13,76,22,51,56,40,24,57,260.350006
3/6/13,77,61,83,28,23,0,60,272.76001
3/7/13,76,79,84,29,41,14,67,265.5
3/8/13,75,51,80,32,29,0,63,265
3/9/13,82,30,79,24,42,15,56,259.980011
3/10/13,88,65,84,30,49,17,51,266.890015
3/11/13,78,51,91,30,34,32,58,262.220001
3/12/13,76,46,77,30,17,27,57,260.230011
3/13/13,75,36,82,24,12,28,56,261.950012
3/14/13,72,76,75,29,35,28,57,257.209991
3/15/13,73,58,75,27,100,28,56,258.700012
3/16/13,81,61,75,25,31,0,51,269.470001
3/17/13,88,88,88,36,49,17,51,269.23999
3/18/13,79,48,92,29,49,50,58,265.089996
3/19/13,77,65,77,27,46,14,60,269.75
3/20/13,76,40,76,27,35,42,61,266.410004
3/21/13,75,73,75,34,41,0,93,265.940002
3/22/13,74,48,74,29,35,29,100,265.420013
3/23/13,82,80,70,24,24,29,61,259.869995
3/24/13,88,52,77,25,28,33,54,259.359985
3/25/13,80,35,94,30,28,17,59,263.25
3/26/13,76,54,72,27,23,55,57,264.269989
3/27/13,76,72,78,28,17,0,58,265.73999
3/28/13,74,59,74,25,30,0,55,273.109985
3/29/13,76,72,70,24,18,0,53,275.589996
3/30/13,78,57,79,25,25,29,51,273.790009
3/31/13,80,53,82,22,14,34,49,273.880005
4/1/13,90,78,89,23,42,33,68,274.190002
4/2/13,88,72,76,25,35,28,77,271.23999
4/3/13,87,66,78,29,24,14,83,274.130005
4/4/13,87,59,82,35,13,15,83,275.100006
4/5/13,86,78,77,25,41,71,81,265.73999
4/6/13,89,42,81,28,19,30,100,261.820007
4/7/13,95,76,83,24,21,0,73,257.890015
4/8/13,88,93,88,27,36,34,83,256.410004
4/9/13,85,52,80,31,36,14,81,257.279999
4/10/13,86,51,77,27,24,14,83,253.389999
4/11/13,84,18,80,28,36,28,78,257.75
4/12/13,83,79,78,30,42,29,80,256.019989
4/13/13,90,73,76,29,25,15,73,260.309998
4/14/13,96,57,93,29,14,0,71,265.299988
4/15/13,84,48,100,26,21,50,82,266.48999
4/16/13,83,68,80,30,57,0,82,261.609985
4/17/13,84,72,82,31,29,0,80,263.320007
4/18/13,84,47,78,35,23,14,82,259.029999
4/19/13,82,62,73,21,23,28,75,259.079987
4/20/13,89,57,78,30,12,59,72,255.479996
4/21/13,98,57,86,27,35,100,70,258.950012
4/22/13,89,95,85,31,49,17,82,261.140015
4/23/13,85,80,84,23,23,0,82,264.769989
4/24/13,83,25,77,33,45,41,82,269.850006
4/25/13,84,39,76,28,11,14,84,272.869995
4/26/13,84,76,79,34,29,28,82,267.720001
4/27/13,91,65,80,25,24,44,76,272.339996
4/28/13,99,61,81,33,21,17,73,267.399994
4/29/13,90,65,90,24,21,33,85,259.420013
4/30/13,85,67,83,30,42,43,81,260.320007
5/1/13,90,67,81,27,28,13,80,263.549988
5/2/13,84,53,75,43,29,55,83,268.899994
5/3/13,83,66,77,36,12,0,81,268.779999
5/4/13,88,49,73,26,12,14,72,274.700012
5/5/13,93,100,78,27,35,0,68,254.809998
5/6/13,87,82,91,37,14,33,75,249.740005
5/7/13,86,68,72,24,46,14,81,253.809998
5/8/13,84,54,76,38,23,41,86,248.229996
5/9/13,85,80,72,25,17,0,84,252.550003
5/10/13,86,84,79,32,12,14,80,258.049988
5/11/13,91,64,74,32,55,29,69,255.720001
5/12/13,96,66,87,30,28,34,68,257.730011
5/13/13,88,47,93,29,14,0,82,258.679993
5/14/13,87,81,79,47,11,27,82,260.160004
5/15/13,85,82,76,100,23,27,81,263.630005
5/16/13,83,64,76,60,29,69,82,264.51001
5/17/13,81,47,80,60,17,0,78,268.329987
5/18/13,89,34,73,44,37,59,73,266.559998
5/19/13,93,71,89,47,43,17,69,264.119995
5/20/13,88,35,94,41,21,33,83,269.899994
5/21/13,85,92,78,46,46,28,86,267.630005
5/22/13,85,62,79,46,23,42,82,268.859985
5/23/13,84,65,73,41,46,14,86,262.959991
5/24/13,82,70,72,39,47,0,84,261.799988
5/25/13,87,57,75,38,43,15,73,261.73999
5/26/13,90,71,80,44,28,34,68,267.290009
5/27/13,87,79,90,35,56,17,78,265.529999
5/28/13,85,76,81,42,17,0,84,266.829987
5/29/13,88,61,80,35,23,27,81,269.200012
5/30/13,86,76,81,33,35,14,81,266.880005
5/31/13,83,62,80,37,12,0,80,265.700012
6/1/13,90,38,73,33,18,44,71,267.170013
6/2/13,97,49,83,26,14,69,68,267.829987
6/3/13,88,40,91,31,21,52,85,276.869995
6/4/13,86,24,78,48,12,0,81,281.070007
6/5/13,86,12,72,53,35,50,83,274.779999
6/6/13,85,9,78,40,24,53,84,271.670013
6/7/13,82,23,78,43,13,0,80,275.790009
6/8/13,88,11,84,52,22,0,70,273.98999
6/9/13,98,13,93,55,36,21,72,278.059998
6/10/13,91,22,82,47,23,33,85,281.76001
6/11/13,94,15,77,56,0,17,86,278.160004
6/12/13,89,16,75,57,35,34,86,273.440002
6/13/13,89,11,73,48,18,17,83,273.359985
6/14/13,87,18,78,51,25,36,81,270.609985
6/15/13,90,13,82,59,29,42,76,272.089996
6/16/13,96,17,95,55,22,0,70,277.570007
6/17/13,90,12,79,62,47,17,85,277.549988
6/18/13,87,9,78,44,23,34,87,277.690002
6/19/13,86,7,75,47,24,17,84,282.100006
6/20/13,85,18,77,52,24,0,87,283.730011
6/21/13,83,11,71,50,12,18,84,284.029999
6/22/13,92,19,87,49,43,63,74,285.880005
6/23/13,100,22,97,64,44,21,70,290.589996
6/24/13,91,19,76,51,12,0,89,291.529999
6/25/13,90,26,78,56,47,0,86,292.329987
6/26/13,90,16,80,57,30,17,84,299.660004
6/27/13,88,12,74,49,18,17,87,307.549988
6/28/13,88,16,75,59,37,36,84,306.570007
6/29/13,94,17,93,55,0,42,73,306.869995
6/30/13,100,19,92,54,14,0,72,308.690002
7/1/13,87,9,78,54,29,33,93,304.109985
7/2/13,86,10,88,57,23,17,96,305.230011
7/3/13,86,24,82,66,35,17,95,303.480011
7/4/13,81,12,84,58,36,52,94,301.059998
7/5/13,79,20,80,57,100,18,94,298.940002
7/6/13,85,21,89,54,36,42,82,303.399994
7/7/13,91,17,100,49,29,0,77,312.01001
7/8/13,86,16,83,68,36,34,94,306.100006
7/9/13,85,100,84,62,35,50,92,302.410004
7/10/13,86,12,83,60,24,35,93,301.220001
7/11/13,83,20,85,66,25,53,95,305.570007
7/12/13,81,22,86,48,31,55,94,304.209991
7/13/13,85,13,91,56,57,42,86,300.98999
7/14/13,93,8,94,64,21,21,78,300.75
7/15/13,88,24,77,61,35,17,97,296.910004
7/16/13,86,21,85,60,29,17,96,295.73999
7/17/13,85,16,82,61,29,17,94,297.26001
7/18/13,84,9,86,59,49,36,91,296.690002
7/19/13,82,19,80,61,37,18,91,293.970001
7/20/13,87,6,90,57,57,0,85,291.339996
7/21/13,95,15,94,78,35,0,81,286.470001
7/22/13,88,34,92,62,17,34,95,284.820007
7/23/13,86,22,80,69,23,17,92,285.570007
7/24/13,86,21,83,69,11,50,95,287.089996
7/25/13,85,22,80,80,29,0,93,284.570007
7/26/13,84,18,75,81,30,35,92,289.730011
7/27/13,88,29,88,66,28,100,96,290.01001
7/28/13,97,14,93,63,41,40,87,286.209991
7/29/13,93,12,70,60,23,33,98,280.929993
7/30/13,91,13,81,60,17,0,96,281.579987
7/31/13,89,10,84,67,34,66,94,283.980011
8/1/13,88,19,73,66,40,0,94,280.980011
8/2/13,85,21,82,66,36,34,92,288.799988
8/3/13,90,18,85,64,55,39,81,293.640015
8/4/13,97,12,96,58,13,39,82,294.100006
8/5/13,92,17,79,57,23,17,94,295.859985
8/6/13,92,10,83,76,28,16,94,299.709991
8/7/13,91,22,89,69,34,49,100,300.359985
8/8/13,91,17,80,73,51,49,98,299.640015
8/9/13,87,14,75,61,47,0,95,298.859985
8/10/13,90,18,84,53,34,39,87,297.920013
8/11/13,95,8,94,66,26,38,82,296.059998
8/12/13,91,20,72,68,28,16,95,304.170013
8/13/13,89,15,73,77,22,16,92,312.029999
8/14/13,87,15,79,74,55,0,94,312.059998
8/15/13,89,18,69,73,51,0,94,316.339996
8/16/13,85,17,75,77,41,33,94,311.48999
8/17/13,89,14,77,81,39,19,83,314.130005
8/18/13,98,10,83,90,26,0,84,312.649994
8/19/13,96,15,73,100,44,0,97,318.119995
8/20/13,92,18,72,84,49,32,94,316.01001
8/21/13,89,20,75,68,17,16,94,312.640015
8/22/13,86,8,68,53,22,32,96,320.950012
8/23/13,87,15,70,57,12,17,98,320.51001
8/24/13,91,8,73,51,13,57,91,314.76001
8/25/13,98,17,82,53,19,0,83,319.040009
8/26/13,90,15,69,54,38,32,87,310.029999
8/27/13,89,21,74,62,22,32,90,303.230011
8/28/13,90,16,97,54,22,32,92,298.230011
8/29/13,89,17,83,63,17,16,95,305.170013
8/30/13,88,7,72,71,35,17,93,310.890015
8/31/13,91,19,78,55,66,38,82,310.700012
9/1/13,99,11,87,54,38,37,84,306.399994
9/2/13,95,13,78,84,33,63,95,310.48999
9/3/13,91,16,39,76,60,15,94,310.769989
9/4/13,88,15,37,75,51,37,89,328.929993
9/5/13,87,27,38,56,35,76,87,326.440002
9/6/13,87,29,40,43,40,35,88,332.540009
9/7/13,93,19,37,49,50,51,75,326.76001
9/8/13,99,19,37,49,67,29,74,332.209991
9/9/13,91,17,34,54,17,44,90,363.390015
9/10/13,90,16,36,61,34,59,86,358.160004
9/11/13,88,19,34,62,43,15,89,362.700012
9/12/13,87,11,34,49,71,31,89,361.079987
9/13/13,85,17,35,50,21,35,85,364.029999
9/14/13,92,29,44,53,30,17,73,359
9/15/13,100,18,39,51,34,52,76,358.73999
9/16/13,92,15,34,57,0,29,93,358.890015
9/17/13,92,21,34,59,17,72,90,356.179993
9/18/13,89,18,36,58,34,30,88,343.559998
9/19/13,84,23,32,59,44,23,88,350.309998
9/20/13,83,26,41,49,60,17,85,354.380005
9/21/13,88,26,46,65,50,51,72,349.529999
9/22/13,92,21,38,55,17,35,71,356.220001
9/23/13,87,15,36,60,25,43,91,367.399994
9/24/13,84,24,38,59,58,21,87,369.170013
9/25/13,84,27,33,57,34,29,85,366.179993
9/26/13,84,22,38,55,26,15,88,364.940002
9/27/13,81,31,37,58,100,26,85,362.570007
9/28/13,87,13,42,57,96,34,71,368.920013
9/29/13,93,26,38,61,58,56,69,372.309998
9/30/13,89,28,36,67,49,14,86,376.640015
10/1/13,48,25,38,65,17,44,87,381.369995
10/2/13,47,30,39,58,60,44,90,386.709991
10/3/13,47,24,37,58,18,16,90,393.619995
10/4/13,47,25,40,60,50,43,88,392.299988
10/5/13,49,33,43,63,19,17,86,384.660004
10/6/13,53,24,40,78,58,29,80,385.959991
10/7/13,48,32,42,67,41,43,100,384.48999
10/8/13,48,33,38,64,25,21,93,386.950012
10/9/13,48,18,37,58,25,29,97,384.890015
10/10/13,47,26,40,57,52,37,92,387.779999
10/11/13,46,22,45,62,59,43,89,382.190002
10/12/13,50,25,41,68,77,16,78,381.25
10/13/13,54,27,42,71,49,35,74,384.23999
10/14/13,50,27,39,53,65,42,91,388.970001
10/15/13,49,21,40,70,58,35,91,387.649994
10/16/13,48,23,37,63,50,14,89,395.959991
10/17/13,48,27,36,73,53,30,89,395.190002
10/18/13,46,21,40,76,69,68,92,402.200012
10/19/13,50,28,48,71,58,100,77,402.920013
10/20/13,55,28,43,68,74,28,74,399.200012
10/21/13,50,25,43,57,65,21,91,404.390015
10/22/13,50,31,41,88,49,42,97,398.079987
10/23/13,50,32,43,81,49,29,95,393.369995
10/24/13,48,25,42,67,51,29,89,398.790009
10/25/13,48,30,46,68,29,17,85,397.970001
10/26/13,50,36,51,49,38,33,77,396.440002
10/27/13,55,39,48,60,32,76,80,393.630005
10/28/13,51,32,48,68,41,35,100,398.029999
10/29/13,50,26,52,63,65,14,88,401.920013
10/30/13,48,25,50,63,17,22,90,401.01001
10/31/13,45,32,75,86,53,60,86,397.660004
11/1/13,49,40,61,87,19,67,85,390.980011
11/2/13,54,30,55,70,64,47,78,397.540009
11/3/13,60,45,77,96,64,96,76,395.869995
11/4/13,54,43,59,90,72,55,95,395.799988
11/5/13,52,31,47,96,24,35,92,399.609985
11/6/13,51,35,49,80,74,64,90,407.049988
11/7/13,51,24,43,76,34,44,91,404.540009
11/8/13,50,25,52,69,58,67,91,399.869995
11/9/13,55,33,60,79,38,58,77,387.600006
11/10/13,60,31,54,79,33,28,74,386.279999
11/11/13,57,25,52,86,49,28,90,394.429993
11/12/13,55,31,50,73,49,14,90,384.200012
11/13/13,54,27,50,100,67,29,92,403.01001
11/14/13,54,27,49,97,70,45,91,358.690002
11/15/13,55,38,58,98,59,51,91,346.149994
11/16/13,60,16,59,69,78,50,78,347.950012
11/17/13,66,27,55,91,41,50,77,346.450012
11/18/13,59,100,55,96,33,57,94,354.589996
11/19/13,57,18,54,93,25,65,92,361.079987
11/20/13,58,23,47,82,35,53,91,360.869995
11/21/13,57,34,48,100,27,71,92,361.790009
11/22/13,58,25,56,87,41,53,90,349.25
11/23/13,63,24,55,78,61,61,75,357.200012
11/24/13,71,27,58,77,46,31,75,357.350006
11/25/13,66,26,59,65,30,61,88,353.649994
11/26/13,64,57,100,78,22,19,86,347.380005
11/27/13,65,70,92,82,47,49,87,349.799988
11/28/13,68,40,70,75,36,24,85,346.76001
11/29/13,95,27,66,74,30,34,86,351.779999
11/30/13,80,35,62,76,50,26,74,358.320007
12/1/13,79,34,55,80,62,77,68,359.799988
12/2/13,100,28,48,66,80,51,86,360.130005
12/3/13,84,83,90,90,68,21,89,362.100006
12/4/13,74,39,87,88,14,100,91,359.779999
12/5/13,70,43,86,81,75,39,96,363.899994
12/6/13,69,50,91,70,15,47,93,372.369995
12/7/13,75,31,76,97,26,48,75,372.160004
12/8/13,82,36,69,76,51,46,73,372.059998
12/9/13,77,66,70,93,32,20,91,370.529999
12/10/13,74,36,64,96,26,47,89,368.820007
12/11/13,72,31,69,72,13,62,87,370.640015
12/12/13,71,36,76,74,45,23,97,371.51001
12/13/13,71,55,76,60,44,76,94,373.73999
12/14/13,79,59,60,80,25,32,80,375.040009
12/15/13,82,18,59,69,45,53,74,378.769989
12/16/13,78,18,63,81,25,13,91,373.230011
12/17/13,74,42,59,67,45,26,90,368.970001
12/18/13,69,63,62,53,33,55,90,360.619995
12/19/13,66,70,69,84,15,31,89,351.850006
12/20/13,62,62,75,71,81,38,85,354.709991
12/21/13,65,48,64,72,51,39,80,343.410004
12/22/13,62,47,63,98,49,45,73,338.470001
12/23/13,58,18,61,80,19,19,90,338.290009
12/24/13,53,30,61,64,44,39,80,336.369995
12/25/13,67,56,57,91,13,40,68,342.98999
12/26/13,72,70,68,61,29,23,77,341.959991
12/27/13,68,27,74,84,22,15,89,333.619995
12/28/13,64,17,57,71,37,25,81,323
12/29/13,64,77,60,77,37,32,73,317.76001
12/30/13,61,29,54,92,19,26,87,327.070007
12/31/13,54,24,57,85,19,33,80,331.809998
1/1/14,94,43,57,65,26,34,50,317.109985
1/2/14,100,56,64,73,37,53,54,311.730011
1/3/14,97,48,67,61,29,15,55,315.910004
1/4/14,98,58,61,68,12,51,47,316.079987
1/5/14,100,100,60,82,25,0,45,323.679993
1/6/14,93,41,54,56,19,39,55,324.910004
1/7/14,90,73,55,67,60,27,53,330.869995
1/8/14,91,60,55,62,21,15,50,329.320007
1/9/14,86,34,64,83,29,30,52,324.579987
1/10/14,86,75,69,69,22,29,54,337.149994
1/11/14,92,52,58,82,12,38,45,303.829987
1/12/14,97,69,58,74,43,32,45,296.579987
1/13/14,87,23,56,73,100,13,52,300.380005
1/14/14,86,42,53,90,63,33,53,304.130005
1/15/14,84,49,52,79,46,40,53,307.890015
1/16/14,82,49,58,66,22,53,54,308.01001
1/17/14,80,69,65,76,44,38,53,310.049988
1/18/14,89,29,59,62,69,26,46,297.380005
1/19/14,94,53,55,81,25,39,47,292.709991
1/20/14,86,41,51,72,19,32,56,288.320007
1/21/14,84,66,53,78,25,13,56,292.23999
1/22/14,84,43,55,79,26,34,54,302.859985
1/23/14,80,42,61,64,29,23,56,304.640015
1/24/14,79,62,68,81,15,30,53,297.619995
1/25/14,88,17,56,68,31,19,47,295.190002
1/26/14,95,34,55,67,56,13,46,297.700012
1/27/14,82,47,57,58,50,45,55,296.76001
1/28/14,82,70,54,77,50,19,53,301.190002
1/29/14,81,37,52,69,39,34,55,305.01001
1/30/14,80,48,64,72,0,38,56,304.910004
1/31/14,80,68,69,56,29,30,57,312.23999
2/1/14,86,35,53,71,56,13,48,310.820007
2/2/14,89,48,55,67,32,39,46,310.160004
2/3/14,81,65,55,79,50,32,53,313.779999
2/4/14,82,65,51,75,50,46,52,312.549988
2/5/14,80,55,54,86,39,41,55,308.839996
2/6/14,80,35,60,69,37,92,56,307.190002
2/7/14,78,62,65,61,29,45,57,306.779999
2/8/14,85,65,59,76,37,33,47,323.570007
2/9/14,91,53,52,61,38,19,45,329.670013
2/10/14,82,35,49,89,19,13,52,327.5
2/11/14,81,36,52,77,19,46,53,332.410004
2/12/14,79,75,54,77,33,27,57,335.200012
2/13/14,77,35,57,78,22,15,55,325.910004
2/14/14,74,68,65,81,72,30,56,326.269989
2/15/14,82,29,51,74,25,26,49,327.619995
2/16/14,88,64,49,65,68,19,46,325.619995
2/17/14,81,46,52,59,37,26,54,334.380005
2/18/14,80,30,48,56,25,0,52,327
2/19/14,76,31,47,68,65,20,52,324.200012
2/20/14,76,62,61,60,59,76,54,327.23999
2/21/14,76,27,72,80,43,44,52,324.160004
2/22/14,81,40,57,60,25,13,43,327.440002
2/23/14,87,29,57,65,30,19,43,325.690002
2/24/14,79,65,56,71,44,26,54,324.570007
2/25/14,79,53,51,73,62,19,56,324.779999
2/26/14,79,42,49,65,13,20,53,332.390015
2/27/14,77,91,62,78,37,15,53,332.850006
2/28/14,77,75,61,53,44,23,52,337.48999
3/1/14,84,64,55,48,18,51,45,333.549988
3/2/14,91,10,85,80,59,22,46,323.809998
3/3/14,81,11,89,67,44,68,55,329.970001
3/4/14,81,11,80,87,46,47,53,327.920013
3/5/14,78,7,92,70,86,17,54,346.200012
3/6/14,76,12,100,73,34,35,54,355.320007
3/7/14,75,10,83,64,79,29,53,354.440002
3/8/14,80,7,84,70,65,37,46,355.899994
3/9/14,84,8,82,62,81,45,45,352.450012
3/10/14,79,10,80,73,52,38,53,358.660004
3/11/14,78,10,82,77,31,31,51,359.76001
3/12/14,76,8,96,56,45,27,51,360.839996
3/13/14,77,13,96,62,34,44,53,358.140015
3/14/14,76,12,80,66,44,23,52,358.609985
3/15/14,81,13,81,70,59,68,45,324.01001
3/16/14,87,8,84,73,45,31,45,320.410004
3/17/14,80,8,83,82,55,24,56,320
3/18/14,77,10,81,72,50,17,54,322.51001
3/19/14,77,12,94,53,83,19,54,312.98999
3/20/14,74,8,93,69,74,76,56,307.059998
3/21/14,75,10,98,74,32,82,55,313.649994
3/22/14,83,14,80,74,57,29,49,312.320007
3/23/14,87,9,84,68,37,22,47,313.890015
3/24/14,79,7,78,66,59,38,55,311.450012
3/25/14,79,8,80,58,39,24,54,316.799988
3/26/14,78,8,91,69,87,27,56,318.329987
3/27/14,76,14,95,77,68,17,84,319.320007
3/28/14,75,9,81,73,29,44,100,326.279999
3/29/14,80,11,80,69,50,29,56,333.209991
3/30/14,85,100,83,91,37,45,50,333.630005
3/31/14,79,7,86,84,48,16,56,334.529999
4/1/14,85,8,78,72,55,49,87,335.130005
4/2/14,89,10,85,85,70,62,89,335.779999
4/3/14,89,8,94,74,0,26,94,332.910004
4/4/14,86,9,88,82,44,15,94,331.589996
4/5/14,92,7,77,85,44,30,77,334.019989
4/6/14,100,12,80,76,22,22,81,341.829987
4/7/14,89,7,77,70,30,38,90,343.179993
4/8/14,89,10,75,68,53,31,88,340.019989
4/9/14,87,10,88,59,70,18,86,339.040009
4/10/14,85,8,92,68,59,26,85,342.380005
4/11/14,84,6,75,76,28,22,85,339
4/12/14,91,9,79,75,21,22,74,345.950012
4/13/14,95,10,72,72,44,30,75,346.380005
4/14/14,90,8,67,78,29,60,88,342.339996
4/15/14,88,10,78,76,38,46,84,329.75
4/16/14,85,14,84,89,61,27,84,331.329987
4/17/14,84,8,88,82,35,45,83,330.519989
4/18/14,88,9,80,82,44,15,74,331.190002
4/19/14,87,7,76,100,44,37,74,323.890015
4/20/14,90,9,71,87,40,16,69,327.76001
4/21/14,93,9,67,79,32,49,73,324
4/22/14,88,9,72,88,25,34,83,325
4/23/14,89,9,79,76,29,50,85,331.320007
4/24/14,85,9,77,69,49,40,84,324.5
4/25/14,87,14,78,76,41,58,84,323.630005
4/26/14,90,8,79,98,79,48,75,328.209991
4/27/14,99,10,75,85,47,65,73,321.929993
4/28/14,88,12,68,95,32,50,87,323.209991
4/29/14,86,8,71,80,34,35,82,321.820007
4/30/14,86,12,84,86,20,40,79,322.440002
5/1/14,92,8,85,76,39,40,81,317.459991
5/2/14,89,8,72,89,32,24,80,318.410004
5/3/14,89,11,75,69,32,24,74,322.73999
5/4/14,94,12,75,83,40,49,73,322.200012
5/5/14,88,12,75,83,49,25,83,316.980011
5/6/14,88,10,71,72,51,44,86,322.700012
5/7/14,87,7,90,82,30,61,83,315.369995
5/8/14,88,13,87,85,71,51,90,311.390015
5/9/14,85,11,80,75,41,34,87,306.450012
5/10/14,90,15,79,98,57,25,76,308.309998
5/11/14,94,7,86,82,32,49,73,305.970001
5/12/14,88,12,81,75,74,17,88,302.859985
5/13/14,86,10,78,74,26,26,86,303.640015
5/14/14,84,12,88,67,98,20,86,306.209991
5/15/14,83,9,98,81,39,100,87,315.329987
5/16/14,81,10,78,59,32,25,86,312.970001
5/17/14,85,10,79,87,64,41,80,313.179993
5/18/14,93,12,90,79,41,58,79,287.059998
5/19/14,87,9,94,82,100,42,90,289.970001
5/20/14,87,12,79,75,52,53,90,295.589996
5/21/14,83,7,83,70,30,21,89,294.119995
5/22/14,82,8,92,80,50,20,92,299.070007
5/23/14,82,9,79,76,57,17,92,305.459991
5/24/14,87,9,79,74,32,33,79,305.720001
5/25/14,88,6,81,76,49,66,73,302.809998
5/26/14,86,10,75,79,58,59,83,296.519989
5/27/14,87,13,78,84,35,80,89,296.640015
5/28/14,86,6,89,74,70,20,88,299.859985
5/29/14,86,12,95,73,30,40,90,305.109985
5/30/14,84,10,82,86,74,33,88,312.01001
5/31/14,86,42,63,70,66,71,80,311.51001
6/1/14,95,68,73,60,68,61,82,316.480011
6/2/14,89,56,73,58,36,77,91,327.820007
6/3/14,88,66,81,62,80,58,93,323.049988
6/4/14,88,51,85,72,30,28,94,324.929993
6/5/14,87,87,75,63,57,23,90,326.540009
6/6/14,82,77,73,71,56,93,87,330.540009
6/7/14,88,42,75,62,57,35,78,332.630005
6/8/14,92,60,65,70,25,23,78,335.640015
6/9/14,89,28,72,77,68,73,88,335.040009
6/10/14,90,65,84,56,40,57,92,333.570007
6/11/14,88,42,85,65,78,55,89,338.640015
6/12/14,85,71,70,70,57,58,86,326
6/13/14,82,60,66,67,74,58,88,326.309998
6/14/14,86,70,76,66,50,24,77,316.5
6/15/14,92,76,74,72,25,59,77,316.929993
6/16/14,86,57,88,60,35,0,90,312.630005
6/17/14,88,59,90,67,40,58,87,306.640015
6/18/14,96,36,100,70,20,100,89,312.5
6/19/14,97,57,89,82,33,0,86,305.839996
6/20/14,89,71,87,59,72,46,88,307.359985
6/21/14,87,59,83,74,59,36,79,307.320007
6/22/14,94,97,83,76,58,83,79,306.070007
6/23/14,89,64,86,69,44,75,92,295.059998
6/24/14,89,74,85,75,50,72,94,298.880005
6/25/14,89,70,99,68,60,58,94,297.730011
6/26/14,84,64,77,76,42,24,94,299.899994
6/27/14,87,39,78,72,50,47,96,306.540009
6/28/14,92,55,78,70,67,36,86,306.290009
6/29/14,100,73,72,82,33,95,84,303.029999
6/30/14,91,72,73,63,87,37,100,309.089996
7/1/14,83,73,80,76,100,29,81,312.040009
7/2/14,85,58,94,84,80,43,96,310.299988
7/3/14,82,63,74,60,25,35,100,310.350006
7/4/14,76,66,79,79,65,70,94,308.519989
7/5/14,80,57,77,74,33,23,87,302.190002
7/6/14,92,95,81,69,24,34,86,295.290009
7/7/14,87,54,79,74,18,25,89,298.420013
7/8/14,87,83,84,76,40,57,88,300.459991
7/9/14,84,100,90,71,58,42,86,296.929993
7/10/14,83,77,78,82,40,81,87,291.410004
7/11/14,83,78,71,78,64,68,88,294.73999
7/12/14,86,33,67,93,49,23,88,293.269989
7/13/14,88,51,73,75,41,24,81,286.950012
7/14/14,87,71,74,74,53,38,83,290.73999
7/15/14,87,76,81,81,59,71,85,289.440002
7/16/14,87,50,83,79,29,69,84,297.25
7/17/14,83,80,76,83,33,47,83,310.320007
7/18/14,81,73,77,80,72,23,85,312.390015
7/19/14,87,83,80,89,98,69,84,309.660004
7/20/14,95,47,74,76,33,23,79,306.75
7/21/14,90,49,70,72,50,72,79,303.910004
7/22/14,90,31,80,73,19,55,83,311.779999
7/23/14,88,66,82,70,67,55,81,354.529999
7/24/14,87,67,82,88,40,57,83,364.470001
7/25/14,86,40,77,78,70,67,84,363.549988
7/26/14,88,72,79,83,71,68,78,364.75
7/27/14,95,35,68,86,56,80,77,373.890015
7/28/14,94,52,74,75,50,60,82,374.279999
7/29/14,93,69,81,84,67,27,81,370.559998
7/30/14,90,59,84,87,19,68,81,373
7/31/14,87,75,83,80,32,79,78,375.140015
8/1/14,88,92,75,77,54,44,78,377.170013
8/2/14,91,70,69,90,54,44,71,381.829987
8/3/14,97,65,74,71,23,67,71,375.429993
8/4/14,92,74,75,68,65,46,78,373.369995
8/5/14,91,71,86,75,19,27,82,379
8/6/14,89,64,84,76,55,53,79,383.660004
8/7/14,87,89,71,83,69,22,78,380.140015
8/8/14,86,88,69,100,53,86,79,378.589996
8/9/14,89,72,73,89,61,98,68,385.369995
8/10/14,97,65,62,86,31,77,71,384.799988
8/11/14,91,77,68,92,32,47,76,380.160004
8/12/14,90,61,74,84,28,53,75,385.660004
8/13/14,89,76,80,84,45,52,75,384.609985
8/14/14,88,70,66,81,31,55,78,382.720001
8/15/14,89,96,74,79,46,66,73,387.829987
8/16/14,91,48,64,90,16,33,72,380.089996
8/17/14,97,73,82,77,23,44,68,378.559998
8/18/14,94,67,76,65,40,46,76,369.51001
8/19/14,91,57,80,65,64,92,74,366.369995
8/20/14,91,55,89,79,27,76,73,374.23999
8/21/14,89,88,74,83,90,43,79,370.579987
8/22/14,87,92,69,83,69,65,76,373.350006
8/23/14,91,78,65,92,23,77,68,371.920013
8/24/14,96,62,66,95,70,44,63,375.140015
8/25/14,95,62,63,88,49,23,70,373.23999
8/26/14,94,44,76,74,55,79,71,378.48999
8/27/14,92,60,73,71,55,52,71,375.109985
8/28/14,91,72,73,67,23,0,72,374.089996
8/29/14,89,69,68,82,45,43,72,370.959991
8/30/14,93,27,41,57,21,34,62,367.350006
8/31/14,99,32,41,61,27,36,63,370.559998
9/1/14,94,22,44,59,50,21,72,374.589996
9/2/14,92,28,46,68,48,20,68,372.100006
9/3/14,92,56,39,70,40,50,68,370.26001
9/4/14,89,45,41,64,35,17,68,372.25
9/5/14,88,39,38,69,45,50,67,377.040009
9/6/14,95,33,36,60,20,0,62,374.410004
9/7/14,100,40,41,79,11,52,59,381.200012
9/8/14,93,46,40,69,24,40,71,383.540009
9/9/14,94,32,42,67,41,79,67,382.649994
9/10/14,94,59,40,80,30,0,69,382.359985
9/11/14,90,35,38,77,54,32,70,385.109985
